Pincode,Dealer,Model,Month,Financial_Year,Units_Sold
500072,var2,des,Dec-25,FY 25-26,43
500072,jay2,cel,Jan-26,FY 25-26,41
500072,ace1,swi,Jan-26,FY 25-26,48
500072,jay1,Alt,Jan-26,FY 25-26,21
500072,jay2,wag,Feb-26,FY 25-26,29
500072,var1,spr,Feb-26,FY 25-26,20
500072,rk1,wag,Feb-26,FY 25-26,19
500072,var1,cel,Mar-26,FY 25-26,45
500072,kal1,ert,Mar-26,FY 25-26,39
500072,ada2,swi,Mar-26,FY 25-26,33
500072,var1,bre,Apr-26,FY 25-26,12
500072,rk2,cel,Apr-26,FY 25-26,28
500072,kal2,swi,Apr-26,FY 25-26,24
500072,ada1,Alt,May-26,FY 25-26,43
500072,rk1,spr,May-26,FY 25-26,23
500072,rk2,eec,May-26,FY 25-26,5
500072,ace1,Alt,Jun-26,FY 25-26,42
500072,var2,cel,Jun-26,FY 25-26,32
500072,jay1,wag,Jun-26,FY 25-26,33
50024,var1,swi,Apr-24,FY 24-25,27
50024,rk2,swi,Apr-24,FY 24-25,15
50024,kal1,des,Apr-24,FY 24-25,42
50024,rk2,des,May-24,FY 24-25,11
50024,ace1,swi,May-24,FY 24-25,45
50024,kal1,Alt,May-24,FY 24-25,43
50024,jay1,Alt,Jun-24,FY 24-25,19
50024,kal2,Alt,Jun-24,FY 24-25,49
50024,var1,eec,Jun-24,FY 24-25,48
50024,ace1,bre,Jul-24,FY 24-25,9
50024,ada1,cel,Jul-24,FY 24-25,21
50024,ada2,cel,Jul-24,FY 24-25,8
50024,rk1,eec,Aug-24,FY 24-25,39
50024,kal2,Alt,Aug-24,FY 24-25,6
50024,jay1,wag,Aug-24,FY 24-25,6
50024,var2,des,Sep-24,FY 24-25,16
50024,rk1,bre,Sep-24,FY 24-25,5
50024,jay2,Alt,Sep-24,FY 24-25,12
50024,ada1,cel,Oct-24,FY 24-25,16
50024,jay1,ert,Oct-24,FY 24-25,23
50024,kal1,wag,Oct-24,FY 24-25,29
50024,var1,spr,Nov-24,FY 24-25,23
50024,ace1,swi,Nov-24,FY 24-25,9
50024,ada1,bre,Nov-24,FY 24-25,8
50024,kal1,swi,Dec-24,FY 24-25,36
50024,ace1,spr,Dec-24,FY 24-25,20
50024,ada2,Alt,Dec-24,FY 24-25,43
50024,var2,Alt,Jan-25,FY 25-26,24
50024,rk2,des,Jan-25,FY 25-26,7
50024,rk1,bre,Jan-25,FY 25-26,28
50024,jay1,swi,Feb-25,FY 25-26,20
50024,jay2,eec,Feb-25,FY 25-26,19
50024,rk1,wag,Feb-25,FY 25-26,40
50024,ada1,cel,Mar-25,FY 25-26,48
50024,rk2,spr,Mar-25,FY 25-26,8
50024,jay1,ert,Mar-25,FY 25-26,10
50024,kal1,spr,Apr-25,FY 25-26,26
50024,ada2,Alt,Apr-25,FY 25-26,34
50024,var1,eec,Apr-25,FY 25-26,20
50024,rk1,ert,May-25,FY 25-26,27
50024,ace1,spr,May-25,FY 25-26,21
50024,ada2,wag,May-25,FY 25-26,38
50024,var1,eec,Jun-25,FY 25-26,49
50024,jay2,ert,Jun-25,FY 25-26,14
50024,kal2,ert,Jun-25,FY 25-26,44
50024,var1,spr,Jul-25,FY 25-26,43
50024,jay2,ert,Jul-25,FY 25-26,35
50024,var2,spr,Jul-25,FY 25-26,47
50024,ada2,Alt,Aug-25,FY 25-26,49
50024,jay2,des,Aug-25,FY 25-26,31
50024,jay1,cel,Aug-25,FY 25-26,43
50024,ada1,eec,Sep-25,FY 25-26,29
50024,ada2,ert,Sep-25,FY 25-26,44
50024,var1,spr,Sep-25,FY 25-26,45
50024,ada2,eec,Oct-25,FY 25-26,25
50024,rk1,ert,Oct-25,FY 25-26,30
50024,rk2,wag,Oct-25,FY 25-26,12
50024,jay1,bre,Nov-25,FY 25-26,38
50024,ada2,des,Nov-25,FY 25-26,15
50024,kal2,cel,Nov-25,FY 25-26,20
50024,ada1,ert,Dec-25,FY 25-26,16
50024,rk1,cel,Dec-25,FY 25-26,46
50024,rk2,swi,Dec-25,FY 25-26,14
50024,jay2,eec,Jan-26,FY 25-26,21
50024,var1,eec,Jan-26,FY 25-26,36
50024,rk1,bre,Jan-26,FY 25-26,23
50024,ada2,wag,Feb-26,FY 25-26,34
50024,var2,swi,Feb-26,FY 25-26,36
50024,kal1,cel,Feb-26,FY 25-26,24
50024,ada2,bre,Mar-26,FY 25-26,39
50024,ace1,cel,Mar-26,FY 25-26,30
50024,ada1,ert,Mar-26,FY 25-26,6
50024,jay2,spr,Apr-26,FY 25-26,20
50024,ace1,eec,Apr-26,FY 25-26,39
50024,var2,Alt,Apr-26,FY 25-26,34
50024,kal1,Alt,May-26,FY 25-26,25
50024,kal2,wag,May-26,FY 25-26,22
50024,jay1,bre,May-26,FY 25-26,40
50024,kal1,spr,Jun-26,FY 25-26,40
50024,var2,spr,Jun-26,FY 25-26,17
50024,ada1,bre,Jun-26,FY 25-26,29
752106,rk1,wag,Apr-24,FY 24-25,36
752106,jay1,wag,Apr-24,FY 24-25,29
752106,ada2,bre,Apr-24,FY 24-25,50
752106,jay2,eec,May-24,FY 24-25,12
752106,var2,Alt,May-24,FY 24-25,18
752106,var1,des,May-24,FY 24-25,24
752106,ada1,wag,Jun-24,FY 24-25,28
752106,jay1,des,Jun-24,FY 24-25,29
752106,ada2,eec,Jun-24,FY 24-25,10
752106,ace1,des,Jul-24,FY 24-25,5
752106,ada2,bre,Jul-24,FY 24-25,37
752106,jay2,cel,Jul-24,FY 24-25,39
752106,kal2,ert,Aug-24,FY 24-25,17
752106,kal1,eec,Aug-24,FY 24-25,17
752106,var2,Alt,Aug-24,FY 24-25,39
752106,kal2,bre,Sep-24,FY 24-25,33
752106,rk2,eec,Sep-24,FY 24-25,20
752106,kal1,spr,Sep-24,FY 24-25,32
752106,rk2,eec,Oct-24,FY 24-25,32
752106,ace1,Alt,Oct-24,FY 24-25,43
752106,kal1,des,Oct-24,FY 24-25,26
752106,kal1,swi,Nov-24,FY 24-25,7
752106,ace1,des,Nov-24,FY 24-25,33
752106,rk2,eec,Nov-24,FY 24-25,31
752106,ace1,swi,Dec-24,FY 24-25,35
752106,var2,eec,Dec-24,FY 24-25,23
752106,ada1,cel,Dec-24,FY 24-25,42
752106,rk1,des,Jan-25,FY 25-26,27
752106,ada1,spr,Jan-25,FY 25-26,32
752106,var2,eec,Jan-25,FY 25-26,9
752106,ada1,spr,Feb-25,FY 25-26,9
752106,kal2,cel,Feb-25,FY 25-26,10
752106,var2,eec,Feb-25,FY 25-26,26
752106,ada2,des,Mar-25,FY 25-26,20
752106,var2,ert,Mar-25,FY 25-26,43
752106,var1,ert,Mar-25,FY 25-26,40
752106,ace1,swi,Apr-25,FY 25-26,15
752106,rk2,Alt,Apr-25,FY 25-26,47
752106,var1,bre,Apr-25,FY 25-26,34
752106,var2,des,May-25,FY 25-26,50
752106,var1,bre,May-25,FY 25-26,34
752106,ada2,cel,May-25,FY 25-26,32
752106,ada1,swi,Jun-25,FY 25-26,7
752106,kal1,bre,Jun-25,FY 25-26,7
752106,rk1,spr,Jun-25,FY 25-26,28
752106,ada1,Alt,Jul-25,FY 25-26,34
752106,kal1,cel,Jul-25,FY 25-26,39
752106,jay1,wag,Jul-25,FY 25-26,44
752106,jay2,spr,Aug-25,FY 25-26,7
752106,ada1,wag,Aug-25,FY 25-26,11
752106,var1,wag,Aug-25,FY 25-26,9
752106,ada1,swi,Sep-25,FY 25-26,21
752106,kal1,spr,Sep-25,FY 25-26,32
752106,kal2,eec,Sep-25,FY 25-26,26
752106,kal1,spr,Oct-25,FY 25-26,29
752106,rk1,swi,Oct-25,FY 25-26,43
752106,kal2,spr,Oct-25,FY 25-26,48
752106,rk2,swi,Nov-25,FY 25-26,7
752106,ada1,ert,Nov-25,FY 25-26,39
752106,kal1,bre,Nov-25,FY 25-26,10
752106,rk2,ert,Dec-25,FY 25-26,45
752106,var2,spr,Dec-25,FY 25-26,29
752106,jay2,spr,Dec-25,FY 25-26,18
752106,ada1,spr,Jan-26,FY 25-26,39
752106,kal2,eec,Jan-26,FY 25-26,30
752106,rk1,bre,Jan-26,FY 25-26,43
752106,var2,bre,Feb-26,FY 25-26,25
752106,ada2,des,Feb-26,FY 25-26,19
752106,kal1,spr,Feb-26,FY 25-26,18
752106,rk2,wag,Mar-26,FY 25-26,23
752106,jay1,cel,Mar-26,FY 25-26,30
752106,var1,ert,Mar-26,FY 25-26,30
752106,kal2,spr,Apr-26,FY 25-26,49
752106,var2,wag,Apr-26,FY 25-26,33
752106,rk2,Alt,Apr-26,FY 25-26,39
752106,kal2,bre,May-26,FY 25-26,41
752106,ada1,spr,May-26,FY 25-26,13
752106,var2,swi,May-26,FY 25-26,9
752106,jay2,wag,Jun-26,FY 25-26,43
752106,var2,spr,Jun-26,FY 25-26,23
752106,ada1,eec,Jun-26,FY 25-26,19
500073,rk1,cel,Apr-24,FY 24-25,17
500073,rk2,wag,Apr-24,FY 24-25,43
500073,ada1,swi,Apr-24,FY 24-25,5
500073,var1,bre,May-24,FY 24-25,11
500073,kal2,bre,May-24,FY 24-25,34
500073,ada1,bre,May-24,FY 24-25,25
500073,rk1,eec,Jun-24,FY 24-25,20
500073,kal2,bre,Jun-24,FY 24-25,40
500073,kal1,bre,Jun-24,FY 24-25,19
500073,kal2,bre,Jul-24,FY 24-25,39
500073,var2,cel,Jul-24,FY 24-25,30
500073,ada2,eec,Jul-24,FY 24-25,12
500073,ada1,des,Aug-24,FY 24-25,14
500073,rk1,wag,Aug-24,FY 24-25,37
500073,ace1,spr,Aug-24,FY 24-25,19
500073,ada2,cel,Sep-24,FY 24-25,49
500073,rk1,cel,Sep-24,FY 24-25,49
500073,var1,wag,Sep-24,FY 24-25,36
500073,rk2,ert,Oct-24,FY 24-25,48
500073,kal2,spr,Oct-24,FY 24-25,18
500073,ada2,swi,Oct-24,FY 24-25,17
500073,kal1,wag,Nov-24,FY 24-25,5
500073,jay1,cel,Nov-24,FY 24-25,35
500073,rk1,spr,Nov-24,FY 24-25,44
500073,ada2,cel,Dec-24,FY 24-25,13
500073,ada1,swi,Dec-24,FY 24-25,40
500073,rk1,cel,Dec-24,FY 24-25,14
500073,var1,spr,Jan-25,FY 25-26,9
500073,rk1,spr,Jan-25,FY 25-26,18
500073,jay2,bre,Jan-25,FY 25-26,35
500073,ace1,bre,Feb-25,FY 25-26,39
500073,rk1,ert,Feb-25,FY 25-26,47
500073,ada2,bre,Feb-25,FY 25-26,37
500073,ace1,Alt,Mar-25,FY 25-26,47
500073,var1,des,Mar-25,FY 25-26,27
500073,var2,bre,Mar-25,FY 25-26,37
500073,jay1,eec,Apr-25,FY 25-26,40
500073,ada2,cel,Apr-25,FY 25-26,50
500073,ace1,ert,Apr-25,FY 25-26,15
500073,var1,ert,May-25,FY 25-26,19
500073,rk2,wag,May-25,FY 25-26,28
500073,kal2,spr,May-25,FY 25-26,40
500073,ace1,Alt,Jun-25,FY 25-26,21
500073,kal2,des,Jun-25,FY 25-26,6
500073,rk2,spr,Jun-25,FY 25-26,9
500073,ada1,swi,Jul-25,FY 25-26,27
500073,kal2,bre,Jul-25,FY 25-26,28
500073,ada2,wag,Jul-25,FY 25-26,12
500073,rk1,spr,Aug-25,FY 25-26,13
500073,var2,bre,Aug-25,FY 25-26,43
500073,jay1,ert,Aug-25,FY 25-26,13
500073,rk1,des,Sep-25,FY 25-26,7
500073,jay2,wag,Sep-25,FY 25-26,38
500073,ada2,cel,Sep-25,FY 25-26,50
500073,jay1,des,Oct-25,FY 25-26,33
500073,rk2,wag,Oct-25,FY 25-26,9
500073,ada2,spr,Oct-25,FY 25-26,13
500073,rk1,swi,Nov-25,FY 25-26,26
500073,kal2,swi,Nov-25,FY 25-26,30
500073,var2,wag,Nov-25,FY 25-26,10
500073,ada1,ert,Dec-25,FY 25-26,42
500073,ada2,cel,Dec-25,FY 25-26,36
500073,jay2,Alt,Dec-25,FY 25-26,13
500073,rk1,ert,Jan-26,FY 25-26,45
500073,ada2,des,Jan-26,FY 25-26,45
500073,var2,wag,Jan-26,FY 25-26,6
500073,kal1,cel,Feb-26,FY 25-26,10
500073,var1,spr,Feb-26,FY 25-26,28
500073,rk2,spr,Feb-26,FY 25-26,8
500073,var1,cel,Mar-26,FY 25-26,18
500073,rk1,des,Mar-26,FY 25-26,13
500073,kal2,spr,Mar-26,FY 25-26,47
500073,jay1,des,Apr-26,FY 25-26,15
500073,ada1,eec,Apr-26,FY 25-26,11
500073,rk2,bre,Apr-26,FY 25-26,36
500073,rk2,spr,May-26,FY 25-26,45
500073,var1,ert,May-26,FY 25-26,13
500073,jay2,wag,May-26,FY 25-26,10
500073,ace1,des,Jun-26,FY 25-26,24
500073,kal2,cel,Jun-26,FY 25-26,50
500073,jay2,swi,Jun-26,FY 25-26,37
500076,kal1,cel,Apr-24,FY 24-25,9
500076,ada2,eec,Apr-24,FY 24-25,15
500076,ace1,des,Apr-24,FY 24-25,48
500076,kal2,wag,May-24,FY 24-25,33
500076,ada1,eec,May-24,FY 24-25,37
500076,jay1,swi,May-24,FY 24-25,31
500076,ada1,spr,Jun-24,FY 24-25,48
500076,jay1,ert,Jun-24,FY 24-25,49
500076,ada2,bre,Jun-24,FY 24-25,9
500076,kal2,wag,Jul-24,FY 24-25,24
500076,var2,bre,Jul-24,FY 24-25,9
500076,var1,wag,Jul-24,FY 24-25,37
500076,ada1,cel,Aug-24,FY 24-25,28
500076,kal2,cel,Aug-24,FY 24-25,43
500076,var1,eec,Aug-24,FY 24-25,41
500076,kal2,ert,Sep-24,FY 24-25,13
500076,jay2,cel,Sep-24,FY 24-25,42
500076,kal1,bre,Sep-24,FY 24-25,29
500076,jay1,bre,Oct-24,FY 24-25,29
500076,ada1,des,Oct-24,FY 24-25,38
500076,var1,bre,Oct-24,FY 24-25,29
500076,jay2,Alt,Nov-24,FY 24-25,46
500076,var2,swi,Nov-24,FY 24-25,16
500076,kal1,Alt,Nov-24,FY 24-25,36
500076,ace1,Alt,Dec-24,FY 24-25,10
500076,var2,Alt,Dec-24,FY 24-25,38
500076,rk1,Alt,Dec-24,FY 24-25,25
500076,jay1,bre,Jan-25,FY 25-26,5
500076,ada1,cel,Jan-25,FY 25-26,20
500076,rk2,eec,Jan-25,FY 25-26,46
500076,jay1,eec,Feb-25,FY 25-26,49
500076,var2,Alt,Feb-25,FY 25-26,27
500076,ada1,bre,Feb-25,FY 25-26,22
500076,var2,bre,Mar-25,FY 25-26,19
500076,rk2,eec,Mar-25,FY 25-26,32
500076,rk1,bre,Mar-25,FY 25-26,26
500076,kal1,des,Apr-25,FY 25-26,6
500076,var1,des,Apr-25,FY 25-26,31
500076,rk1,ert,Apr-25,FY 25-26,43
500076,ada1,eec,May-25,FY 25-26,48
500076,jay2,wag,May-25,FY 25-26,38
500076,kal2,spr,May-25,FY 25-26,6
500076,rk2,Alt,Jun-25,FY 25-26,20
500076,ace1,spr,Jun-25,FY 25-26,11
500076,ada2,eec,Jun-25,FY 25-26,36
500076,var1,bre,Jul-25,FY 25-26,48
500076,ace1,bre,Jul-25,FY 25-26,41
500076,rk1,des,Jul-25,FY 25-26,17
500076,kal2,ert,Aug-25,FY 25-26,43
500076,rk1,des,Aug-25,FY 25-26,45
500076,jay2,bre,Aug-25,FY 25-26,16
500076,jay2,eec,Sep-25,FY 25-26,16
500076,jay1,swi,Sep-25,FY 25-26,50
500076,var1,cel,Sep-25,FY 25-26,10
500076,rk1,cel,Oct-25,FY 25-26,39
500076,ada1,wag,Oct-25,FY 25-26,12
500076,var2,des,Oct-25,FY 25-26,27
500076,ada1,wag,Nov-25,FY 25-26,36
500076,kal2,bre,Nov-25,FY 25-26,33
500076,var1,cel,Nov-25,FY 25-26,27
500076,rk2,spr,Dec-25,FY 25-26,24
500076,ace1,eec,Dec-25,FY 25-26,24
500076,ada1,eec,Dec-25,FY 25-26,9
500076,jay2,swi,Jan-26,FY 25-26,5
500076,var2,Alt,Jan-26,FY 25-26,43
500076,var1,eec,Jan-26,FY 25-26,17
500076,kal1,ert,Feb-26,FY 25-26,5
500076,var2,bre,Feb-26,FY 25-26,46
500076,ace1,ert,Feb-26,FY 25-26,20
500076,ace1,swi,Mar-26,FY 25-26,42
500076,var2,wag,Mar-26,FY 25-26,49
500076,jay2,spr,Mar-26,FY 25-26,20
500076,ada1,wag,Apr-26,FY 25-26,41
500076,jay2,ert,Apr-26,FY 25-26,27
500076,kal2,spr,Apr-26,FY 25-26,46
500076,var1,spr,May-26,FY 25-26,39
500076,ada2,cel,May-26,FY 25-26,26
500076,ace1,cel,May-26,FY 25-26,33
500076,ada1,spr,Jun-26,FY 25-26,25
500076,kal2,wag,Jun-26,FY 25-26,37
500076,var1,ert,Jun-26,FY 25-26,38
500080,kal2,cel,Apr-24,FY 24-25,29
500080,kal1,spr,Apr-24,FY 24-25,27
500080,ada2,des,Apr-24,FY 24-25,38
500080,ada1,wag,May-24,FY 24-25,34
500080,var1,Alt,May-24,FY 24-25,42
500080,rk2,swi,May-24,FY 24-25,6
500080,ada1,Alt,Jun-24,FY 24-25,12
500080,var1,wag,Jun-24,FY 24-25,46
500080,jay2,eec,Jun-24,FY 24-25,28
500080,var2,Alt,Jul-24,FY 24-25,20
500080,kal1,spr,Jul-24,FY 24-25,21
500080,rk1,Alt,Jul-24,FY 24-25,40
500080,var2,wag,Aug-24,FY 24-25,20
500080,ada1,eec,Aug-24,FY 24-25,43
500080,ada2,bre,Aug-24,FY 24-25,41
500080,ada1,cel,Sep-24,FY 24-25,19
500080,jay2,Alt,Sep-24,FY 24-25,19
500080,rk1,ert,Sep-24,FY 24-25,17
500080,kal1,Alt,Oct-24,FY 24-25,5
500080,jay1,des,Oct-24,FY 24-25,9
500080,kal2,ert,Oct-24,FY 24-25,35
500080,kal1,wag,Nov-24,FY 24-25,24
500080,ace1,spr,Nov-24,FY 24-25,16
500080,ada1,cel,Nov-24,FY 24-25,44
500080,var2,swi,Dec-24,FY 24-25,26
500080,rk2,wag,Dec-24,FY 24-25,34
500080,ace1,des,Dec-24,FY 24-25,29
500080,ada2,ert,Jan-25,FY 25-26,43
500080,rk1,wag,Jan-25,FY 25-26,21
500080,kal1,eec,Jan-25,FY 25-26,19
500080,var1,Alt,Feb-25,FY 25-26,22
500080,rk2,spr,Feb-25,FY 25-26,27
500080,kal1,swi,Feb-25,FY 25-26,47
500080,ada1,cel,Mar-25,FY 25-26,30
500080,var2,wag,Mar-25,FY 25-26,25
500080,jay2,spr,Mar-25,FY 25-26,44
500080,jay1,swi,Apr-25,FY 25-26,14
500080,ace1,bre,Apr-25,FY 25-26,45
500080,rk1,wag,Apr-25,FY 25-26,35
500080,kal1,bre,May-25,FY 25-26,20
500080,rk1,spr,May-25,FY 25-26,45
500080,ada2,bre,May-25,FY 25-26,11
500080,kal2,bre,Jun-25,FY 25-26,49
500080,var2,bre,Jun-25,FY 25-26,8
500080,ace1,des,Jun-25,FY 25-26,46
500080,rk1,ert,Jul-25,FY 25-26,32
500080,ada2,eec,Jul-25,FY 25-26,47
500080,ada1,ert,Jul-25,FY 25-26,25
500080,ada1,bre,Aug-25,FY 25-26,35
500080,jay1,swi,Aug-25,FY 25-26,47
500080,ada2,eec,Aug-25,FY 25-26,11
500080,ace1,ert,Sep-25,FY 25-26,10
500080,jay2,ert,Sep-25,FY 25-26,48
500080,ada1,eec,Sep-25,FY 25-26,9
500080,var1,bre,Oct-25,FY 25-26,48
500080,ada1,cel,Oct-25,FY 25-26,7
500080,jay1,cel,Oct-25,FY 25-26,10
500080,var1,bre,Nov-25,FY 25-26,18
500080,var2,des,Nov-25,FY 25-26,19
500080,rk1,bre,Nov-25,FY 25-26,31
500080,rk1,cel,Dec-25,FY 25-26,17
500080,var2,eec,Dec-25,FY 25-26,10
500080,jay2,ert,Dec-25,FY 25-26,16
500080,kal1,eec,Jan-26,FY 25-26,21
500080,ace1,des,Jan-26,FY 25-26,32
500080,ada2,swi,Jan-26,FY 25-26,43
500080,rk2,ert,Feb-26,FY 25-26,34
500080,rk1,ert,Feb-26,FY 25-26,18
500080,kal1,cel,Feb-26,FY 25-26,50
500080,jay1,bre,Mar-26,FY 25-26,22
500080,var2,ert,Mar-26,FY 25-26,21
500080,kal1,des,Mar-26,FY 25-26,17
500080,var2,eec,Apr-26,FY 25-26,20
500080,var1,Alt,Apr-26,FY 25-26,5
500080,rk1,Alt,Apr-26,FY 25-26,24
500080,jay1,bre,May-26,FY 25-26,49
500080,ace1,Alt,May-26,FY 25-26,40
500080,var2,Alt,May-26,FY 25-26,14
500080,ace1,swi,Jun-26,FY 25-26,30
500080,ada1,ert,Jun-26,FY 25-26,20
500080,ada2,Alt,Jun-26,FY 25-26,6
500081,kal2,wag,Apr-24,FY 24-25,32
500081,ace1,swi,Apr-24,FY 24-25,7
500081,var1,spr,Apr-24,FY 24-25,13
500081,ada2,wag,May-24,FY 24-25,36
500081,jay2,eec,May-24,FY 24-25,34
500081,rk2,ert,May-24,FY 24-25,22
500081,ace1,eec,Jun-24,FY 24-25,7
500081,rk1,spr,Jun-24,FY 24-25,10
500081,var2,bre,Jun-24,FY 24-25,22
500081,ace1,bre,Jul-24,FY 24-25,19
500081,kal1,swi,Jul-24,FY 24-25,33
500081,jay2,swi,Jul-24,FY 24-25,38
500081,kal1,spr,Aug-24,FY 24-25,14
500081,jay1,Alt,Aug-24,FY 24-25,25
500081,ace1,cel,Aug-24,FY 24-25,28
500081,jay1,wag,Sep-24,FY 24-25,49
500081,rk1,spr,Sep-24,FY 24-25,45
500081,ada2,eec,Sep-24,FY 24-25,42
500081,var1,cel,Oct-24,FY 24-25,10
500081,rk1,des,Oct-24,FY 24-25,35
500081,var2,bre,Oct-24,FY 24-25,36
500081,ada1,ert,Nov-24,FY 24-25,45
500081,rk1,bre,Nov-24,FY 24-25,49
500081,rk2,ert,Nov-24,FY 24-25,22
500081,var2,Alt,Dec-24,FY 24-25,19
500081,kal2,spr,Dec-24,FY 24-25,39
500081,rk2,des,Dec-24,FY 24-25,50
500081,rk2,Alt,Jan-25,FY 25-26,31
500081,var1,spr,Jan-25,FY 25-26,27
500081,rk1,wag,Jan-25,FY 25-26,33
500081,rk2,swi,Feb-25,FY 25-26,24
500081,jay1,des,Feb-25,FY 25-26,34
500081,ada1,Alt,Feb-25,FY 25-26,28
500081,ace1,spr,Mar-25,FY 25-26,42
500081,rk2,des,Mar-25,FY 25-26,14
500081,jay1,bre,Mar-25,FY 25-26,33
500081,rk1,ert,Apr-25,FY 25-26,26
500081,kal1,des,Apr-25,FY 25-26,28
500081,kal2,cel,Apr-25,FY 25-26,7
500081,rk2,eec,May-25,FY 25-26,44
500081,var2,cel,May-25,FY 25-26,43
500081,ada1,eec,May-25,FY 25-26,19
500081,jay1,des,Jun-25,FY 25-26,46
500081,var1,wag,Jun-25,FY 25-26,14
500081,jay2,swi,Jun-25,FY 25-26,6
500081,ada1,ert,Jul-25,FY 25-26,18
500081,var1,spr,Jul-25,FY 25-26,8
500081,ace1,spr,Jul-25,FY 25-26,40
500081,kal1,bre,Aug-25,FY 25-26,18
500081,kal2,bre,Aug-25,FY 25-26,11
500081,ada2,bre,Aug-25,FY 25-26,8
500081,jay1,eec,Sep-25,FY 25-26,13
500081,kal2,swi,Sep-25,FY 25-26,18
500081,jay2,des,Sep-25,FY 25-26,24
500081,var1,eec,Oct-25,FY 25-26,19
500081,ada2,ert,Oct-25,FY 25-26,32
500081,ace1,ert,Oct-25,FY 25-26,45
500081,ace1,des,Nov-25,FY 25-26,8
500081,kal2,eec,Nov-25,FY 25-26,34
500081,rk1,Alt,Nov-25,FY 25-26,23
500081,var2,bre,Dec-25,FY 25-26,44
500081,ada2,ert,Dec-25,FY 25-26,49
500081,kal2,ert,Dec-25,FY 25-26,47
500081,rk2,swi,Jan-26,FY 25-26,13
500081,jay2,Alt,Jan-26,FY 25-26,43
500081,var1,des,Jan-26,FY 25-26,23
500081,jay2,ert,Feb-26,FY 25-26,16
500081,ace1,Alt,Feb-26,FY 25-26,16
500081,ada2,cel,Feb-26,FY 25-26,28
500081,ada2,bre,Mar-26,FY 25-26,5
500081,kal2,ert,Mar-26,FY 25-26,19
500081,ace1,Alt,Mar-26,FY 25-26,29
500081,kal1,swi,Apr-26,FY 25-26,20
500081,jay1,cel,Apr-26,FY 25-26,38
500081,rk2,spr,Apr-26,FY 25-26,6
500081,var2,Alt,May-26,FY 25-26,33
500081,rk2,swi,May-26,FY 25-26,15
500081,jay1,wag,May-26,FY 25-26,36
500081,rk2,eec,Jun-26,FY 25-26,23
500081,ada2,bre,Jun-26,FY 25-26,47
500081,ada1,spr,Jun-26,FY 25-26,42
500082,ada1,swi,Apr-24,FY 24-25,19
500082,var1,eec,Apr-24,FY 24-25,21
500082,ace1,Alt,Apr-24,FY 24-25,35
500082,jay2,Alt,May-24,FY 24-25,45
500082,ada2,bre,May-24,FY 24-25,16
500082,kal1,eec,May-24,FY 24-25,27
500082,var1,spr,Jun-24,FY 24-25,15
500082,rk2,des,Jun-24,FY 24-25,35
500082,ada2,wag,Jun-24,FY 24-25,41
500082,kal2,eec,Jul-24,FY 24-25,39
500082,ada1,spr,Jul-24,FY 24-25,49
500082,ace1,spr,Jul-24,FY 24-25,28
500082,var2,des,Aug-24,FY 24-25,36
500082,kal2,Alt,Aug-24,FY 24-25,31
500082,rk1,cel,Aug-24,FY 24-25,23
500082,var2,Alt,Sep-24,FY 24-25,22
500082,kal2,des,Sep-24,FY 24-25,32
500082,jay1,wag,Sep-24,FY 24-25,45
500082,var2,wag,Oct-24,FY 24-25,47
500082,var1,ert,Oct-24,FY 24-25,43
500082,jay2,eec,Oct-24,FY 24-25,13
500082,ada2,Alt,Nov-24,FY 24-25,45
500082,rk1,wag,Nov-24,FY 24-25,36
500082,ada1,des,Nov-24,FY 24-25,9
500082,rk1,Alt,Dec-24,FY 24-25,47
500082,var1,eec,Dec-24,FY 24-25,10
500082,kal1,des,Dec-24,FY 24-25,26
500082,kal1,bre,Jan-25,FY 25-26,19
500082,rk1,spr,Jan-25,FY 25-26,15
500082,ada1,bre,Jan-25,FY 25-26,15
500082,ace1,eec,Feb-25,FY 25-26,27
500082,kal1,des,Feb-25,FY 25-26,28
500082,var2,spr,Feb-25,FY 25-26,7
500082,kal2,wag,Mar-25,FY 25-26,46
500082,kal1,ert,Mar-25,FY 25-26,37
500082,ada2,spr,Mar-25,FY 25-26,34
500082,kal1,Alt,Apr-25,FY 25-26,43
500082,rk1,ert,Apr-25,FY 25-26,20
500082,ace1,Alt,Apr-25,FY 25-26,25
500082,var2,cel,May-25,FY 25-26,35
500082,rk1,ert,May-25,FY 25-26,35
500082,ada1,wag,May-25,FY 25-26,50
500082,rk2,bre,Jun-25,FY 25-26,17
500082,kal2,eec,Jun-25,FY 25-26,13
500082,jay1,ert,Jun-25,FY 25-26,15
500082,jay2,swi,Jul-25,FY 25-26,14
500082,rk1,wag,Jul-25,FY 25-26,45
500082,kal1,cel,Jul-25,FY 25-26,18
500082,var1,eec,Aug-25,FY 25-26,29
500082,kal2,bre,Aug-25,FY 25-26,8
500082,jay1,bre,Aug-25,FY 25-26,42
500082,kal2,spr,Sep-25,FY 25-26,49
500082,rk1,des,Sep-25,FY 25-26,11
500082,var1,wag,Sep-25,FY 25-26,39
500082,kal1,wag,Oct-25,FY 25-26,37
500082,rk1,des,Oct-25,FY 25-26,40
500082,rk2,Alt,Oct-25,FY 25-26,41
500082,ada2,wag,Nov-25,FY 25-26,20
500082,var2,spr,Nov-25,FY 25-26,36
500082,ace1,ert,Nov-25,FY 25-26,5
500082,jay1,cel,Dec-25,FY 25-26,25
500082,rk2,des,Dec-25,FY 25-26,5
500082,rk1,ert,Dec-25,FY 25-26,45
